customer_id,region,income,debt,loan_amount,loan_purpose,township_flag,load_shedding_hours,transaction_frequency,support_tickets,days_since_last_contact,churned
CUST_005253,Durban,6360.08030582501,2615.9761339224187,2537.8070869588137,car,1,5,13,1,24,0
CUST_008044,eThekwini,9957.279935416467,3035.6578795764362,6944.187742729662,education,1,5,14,0,77,0
CUST_006661,Western Cape,16893.55916972229,8678.439812503791,2150.405526347636,car,0,5,6,4,126,0
,,,,,,,,,,,
CUST_007699,Johburg,"R2,988",1320.344828194781,1566.6931711407126,car,0,2,6,0,94,0
CUST_011272,Johburg,8002.26579103316,1147.4582383956526,3487.850482618757,debt_consolidation,0,2,15,0,74,0
CUST_008318,DBN,3680.2924647796867,925.1390363933307,1028.0151017806145,debt_consolidation,0,6,7,2,15,0
CUST_004432,Cape Town,6804.496464511004,2320.1185550969535,3996.0806849037717,car,0,4,7,0,13,0
CUST_003562,Gqeberha,5106.312313458998,2406.4984107455457,3248.0091790245106,car_loan,0,3,9,2,4,0
CUST_009776,Capetown,27029.982094416766,8392.05210945277,11940.413277026744,home_improvement,0,5,5,2,48,0
CUST_007871,Gqeberha,2790.351813659523,1006.3359369434465,2107.3470637550927,other,0,4,10,0,38,0
CUST_007072,CPT,,,,debt_consolidation,1,10,16,0,8,0
CUST_003363,DBN,3822.4745434796487,2614.02681847753,1896.9837747662518,other,0,5,6,0,34,1
CUST_004882,CPT,3405.910816926844,672.0353783173787,1305.0875613872608,debt_consolidate,1,8,14,0,71,0
CUST_004959,Johburg,,,,debt_consolidation,0,4,9,0,48,0
CUST_007900,Gqeberha,,,,debt_consolidation,0,1,4,0,26,0
CUST_001425,Tshwane,91463.89595392098,26859.769265095794,32938.99217562349,education,0,4,12,1,36,0
CUST_009368,Nelson Mandela Bay,15759.129766294276,8509.492038548224,11155.569360955607,car,1,5,5,0,71,1
CUST_013452,CPT,,,,debt_consolidation,0,2,10,0,44,0
CUST_007326,Johburg,27647.60382012097,0.0,20878.058619988944,car,0,3,8,5,168,0
CUST_008653,JHB,,,,business,0,3,10,0,156,0
CUST_010244,Joburg,12394.710133466107,5043.282760350966,4745.5094307020145,education,0,6,7,0,18,0
CUST_004635,JHB,,,,debt_consolidation,0,2,5,3,48,0
CUST_004813,Gauteng,2490.5866253067743,1357.7358794697998,1489.1049069411022,debt_consolidation,1,6,8,0,61,1
CUST_001298,Johannesburg,,,,car_loan,1,8,9,7,70,1
CUST_005058,Joburg,"R13,910",6913.073116008702,2793.2536148456074,home_improvement,0,2,5,0,6,0
CUST_011025,CPT,14130.828289598288,8357.82485024244,1456.0441575079444,home_improvement,0,4,5,0,0,0
CUST_005574,Durban,21190.741932544563,11213.876746807855,17715.688347675277,car,0,7,7,0,0,0
CUST_006589,Johannesburg,11591.103922125247,5447.679445361385,6102.130972343588,business,0,4,9,2,62,1
CUST_000853,Joburg,12421.834992829938,5469.30572687967,5552.699513301744,debt_consolidation,0,5,3,0,248,0
CUST_009420,Western Cape,11036.054068926847,4488.32293714826,4536.853839817745,debt_consolidation,0,2,7,0,8,0
CUST_002404,Joburg,"R3,381",270.68000183595973,2370.133059570712,debt_consolidation,1,5,10,3,36,0
CUST_004609,Pretoria,,,,other,0,4,11,0,153,0
CUST_013762,Western Cape,14824.469666864818,6770.910401195534,3913.378322761703,car_loan,0,2,5,2,210,0
CUST_013574,CPT,21973.830339887216,9853.064010350132,15953.12389421894,debt_consolidation,0,3,8,1,49,0
CUST_010121_DUP,JHB,"R5,417",1893.3758653519603,2519.790152355967,debt_consolidation,0,5,7,0,28,0
CUST_001795,Gauteng,5894.5142380500065,2568.8592733123014,2108.062764714607,debt_consolidation,0,4,7,0,18,0
CUST_004288,Western Cape,,,,debt_consolidation,0,8,13,0,182,0
CUST_013856,Port Elizabeth,,,,other,1,6,6,3,163,1
CUST_010674,Johannesburg,,,,medical,0,4,7,1,58,0
CUST_007919,JHB,16909.361120389658,4285.94838610253,6834.1060055708795,other,0,6,7,0,9,0
CUST_010841_DUP,Port Elizabeth,,,,home_improvement,1,4,12,0,21,0
CUST_001213,Johburg,,,,education,0,4,14,2,41,0
CUST_003170,Cape Town,68539.60346831984,15079.71881838525,44680.73559512967,education,0,3,7,2,19,0
,,,,,,,,,,,
CUST_004592,Johburg,,,,debt_consolidation,0,9,8,1,10,0
CUST_005652,eThekwini,21364.359909026145,9313.941800262597,11702.028445912056,debt_consolidation,0,5,11,0,53,0
CUST_009946,Johannesburg,13549.23911723821,3227.7704712359127,8190.015355731306,car,1,6,17,0,9,0
CUST_012344,DBN,23499.474821592412,7849.592702449261,8300.483345002815,other,1,6,10,0,436,0
CUST_003588,eThekwini,46206.68850180231,21374.020131096655,22055.245001905332,debt_consolidation,0,7,4,0,339,0
CUST_002739,Pta,18981.632266525135,4313.294789884971,9886.62185254392,education,0,4,7,0,7,1
CUST_001806,eThekwini,27084.843222542586,5654.015464042929,11886.988655904885,business,1,7,8,0,36,0
CUST_008269,DBN,7148.148746047572,1901.2583494188098,2448.1117353974023,home_improvement,0,9,8,3,20,1
CUST_011002,Johburg,23330.353420131374,7955.371715156381,18507.96791975902,home_improvement,0,3,9,0,56,0
CUST_003131,Gqeberha,8638.285084154642,1683.3234196126725,3762.928073457175,debt_consolidation,0,3,8,0,82,0
CUST_012954,JHB,23311.61976685011,2808.4355896632837,12136.162130990924,home_improvement,0,4,12,0,46,0
CUST_001177,Durban,5694.7542303504415,3016.1553057257893,1000.0,consolidation,0,3,8,0,10,0
CUST_002246,Capetown,13554.5123448156,7612.339110453694,9793.11506917253,debt_consolidation,0,4,10,0,2,0
CUST_006848,Capetown,45882.432217973685,20296.628594192676,22328.07853039781,car,0,6,9,0,141,0
CUST_003722,Port Elizabeth,8643.211820096969,2534.3399703059945,1288.9349893467693,debt_consolidation,1,5,11,0,44,0
CUST_001622,Johannesburg,7264.542597469755,2118.1770301235,2220.6514749362254,debt_consolidation,1,4,14,0,48,1
CUST_013206,Tshwane,8779.814794788232,3231.2701105744063,4315.853699973327,home_improvement,1,6,9,0,21,1
CUST_003313,Durban,14657.294718496269,4715.421790014482,9866.029400644053,business,0,4,18,2,91,0
CUST_002661,Western Cape,15084.142610876228,6788.467509266316,12534.029609953659,home_improvement,0,4,5,1,105,0
CUST_004708,Johannesburg,17664.755292629103,4149.425299106252,8577.04815629674,debt_consolidation,0,1,8,0,14,1
CUST_005645,Western Cape,,,,debt_consolidation,0,6,2,0,138,0
CUST_001347,Johannesburg,3790.360837493127,982.1031228837084,1760.0796076395789,debt_consolidation,0,5,14,0,202,0
CUST_011591,Capetown,,,,home_improvement,1,4,11,2,208,0
CUST_013015,Tshwane,29932.580988874997,-8930.527515194059,20205.436814000896,debt_consolidate,1,2,4,0,75,0
CUST_002648,Cape Town,4829.890967562739,1804.1213423611407,2809.4054529142413,other,1,1,10,0,22,0
CUST_007433,Joburg,3341.753918668817,1232.1712640716603,1581.2152284328533,business,0,1,5,0,40,0
CUST_005059,Capetown,9306.141638272004,30.573560857115954,5275.969065766551,debt_consolidation,1,8,9,0,151,0
CUST_010212,Gauteng,36498.446925935066,7928.003122321171,19582.22982554284,home_improvement,0,4,5,2,5,0
CUST_001468,CPT,7056.401816183784,706.0168846391621,4516.439315368639,education,0,1,5,0,2,0
CUST_002506,Joburg,,,,other,0,3,4,2,94,0
CUST_001242,eThekwini,"R15,099",4455.846078205018,8510.48723081772,debt_consolidation,0,2,4,0,81,0
CUST_009667,Johburg,,,,business,0,1,5,6,1,0
CUST_007520_DUP,Johannesburg,"R2,383",620.5728000530611,1000.0,home_improvement,1,5,12,0,0,1
CUST_014643,eThekwini,,,,car,0,3,11,0,50,0
CUST_003757,JHB,8019.791710570902,3194.2762933489366,4308.0445423456995,debt_consolidation,0,2,11,0,151,0
CUST_014511,Pretoria,6999.544746988336,2725.113974666669,2648.8437638944724,car,1,7,8,0,67,0
CUST_012913,Pta,2754.03339956366,0.0,1388.2956430541985,car,0,5,9,0,49,0
CUST_002026,Johannesburg,,,,car,0,2,9,0,25,0
CUST_010802,Nelson Mandela Bay,3722.25462117344,1668.2212655445787,2215.5024138425615,education,0,3,12,0,38,0
CUST_009761,Pta,7263.136603999752,3023.1230834693793,5446.268527932362,debt_consolidation,0,7,9,0,2,0
CUST_001137,PE,1927.204955862021,573.1399860254988,1314.7721588312365,home_improvement,0,4,3,3,35,0
CUST_004655,Capetown,10780.357992307094,5378.645443797336,4608.53115928131,debt_consolidation,0,0,4,1,8,0
CUST_002455,CPT,13870.349166468859,2883.5896339367805,4230.6801840533035,car,0,10,11,0,15,0
CUST_008986,DBN,"R5,298",626.9133841735999,2096.006703532577,education,0,3,14,0,37,1
CUST_001301,Johannesburg,,,,other,0,5,5,0,38,1
CUST_007748,eThekwini,23585.992667961036,7219.896360517516,11203.418395644976,debt_consolidation,0,4,9,0,35,0
CUST_009298,Port Elizabeth,,,,car,0,6,12,0,100,0
CUST_010843,Nelson Mandela Bay,,,,consolidation,1,8,13,2,51,1
CUST_005489,eThekwini,,,,education,1,5,14,0,34,0
CUST_014195,Gauteng,9842.589456016263,4792.814925128107,2143.011367739513,debt_consolidation,0,4,6,0,39,0
CUST_010226,Cape Town,,,,education,1,8,10,0,36,1
CUST_014909,Joburg,,,,home_improve,0,2,6,3,5,0
CUST_014922,Pta,20071.133955326633,7564.82363868089,12746.16248595955,debt_consolidation,0,3,8,2,22,0
CUST_012594,Cape Town,3069.476412007759,972.2324787577045,1535.2493687131039,car,0,6,4,0,64,0
CUST_004527,Durban,,,,other,0,3,7,0,3,0
CUST_007117,PE,17566.36097841564,8800.494036381002,6827.021087823848,business,1,8,11,1,15,0
CUST_009948,Joburg,12970.942323787294,3552.7914971512055,5273.145265718121,car,1,7,8,0,11,0
CUST_010196,Tshwane,8176.926501457277,2521.3286059318034,5487.363308988932,other,0,6,9,1,18,0
CUST_009673,Western Cape,27826.17855408923,7598.966601727639,10999.691975319409,debt_consolidation,0,3,9,0,12,0
CUST_008971,JHB,,,,business,1,3,10,0,23,1
CUST_006318,CPT,5744.576564108589,3010.0978383018874,3833.015405540907,debt_consolidation,0,4,5,0,18,0
CUST_009180,Gauteng,7417.578442561442,1763.5751611356104,2775.9521917863144,other,0,8,4,4,17,0
CUST_013921,Joburg,5297.333471030978,1267.4966441804895,3950.2881864980413,home_improvement,0,5,9,4,9,0
CUST_001423,Johannesburg,3314.641059230561,1846.6640605177736,2366.044732328787,debt_consolidation,0,4,10,0,38,0
CUST_011327,Cape Town,26612.40322858934,8422.789987331222,10940.467263971968,home_improvement,0,5,3,0,41,0
CUST_013221,Capetown,"R13,142",-5014.468095437413,5714.460177162256,debt_consolidation,0,3,5,0,339,0
CUST_003963,Joburg,3765.4909804589133,1170.3910718757963,2520.8215215514956,other,0,1,9,0,63,0
CUST_014861,JHB,16236.221800090041,5480.3078272865705,8795.727312785091,education,0,5,7,0,1,0
CUST_002004,Johburg,16248.181588606574,7657.736048240262,11324.07093894595,car,0,1,2,3,72,0
CUST_009669,Durban,13176.879947978985,3819.679880349481,9971.69402472886,debt_consolidation,0,3,16,2,51,0
CUST_013151_DUP,Joburg,57497.84296233594,23465.609596420025,26921.799421453707,debt_consolidation,0,6,7,0,11,0
CUST_006783,Cape Town,,,,car,1,8,9,0,100,1
CUST_008433,Johburg,,,,car,1,5,8,0,46,0
CUST_011324,Gauteng,4144.52034436374,1024.9171081600741,1883.2912431223056,other,0,7,12,4,201,0
CUST_012334,Tshwane,7794.454474171939,3546.611971459085,1639.2994265567677,debt_consolidation,1,3,8,0,56,1
CUST_007206,Johannesburg,"R13,233",5314.3776224250605,10281.534172381706,education,0,2,4,0,55,1
CUST_003586,Joburg,4311.042213021119,1486.7109077714767,3055.2949512382397,home_improvement,0,1,6,0,70,0
CUST_002977,PE,52754.80827661268,17721.073245776362,12742.127440809872,debt_consolidation,0,3,7,0,106,0
CUST_001218,Durban,1786.0712400553884,344.08385582733575,1193.156331750868,home_improvement,1,9,9,0,38,1
CUST_008586,Western Cape,25154.18938746485,11261.66028434482,4225.455645442506,car,0,4,8,0,189,0
CUST_009548,Johburg,"R3,155",1399.8866123149385,1901.7539466943824,debt_consolidation,0,4,7,7,111,0
CUST_005995,Joburg,3796.5830549703296,1444.1833668950767,1830.3979581069873,education,0,1,8,1,58,0
CUST_001292,Gauteng,17065.712726929007,9963.099897059852,10597.740821432712,car,0,8,8,0,33,0
CUST_012734,Johannesburg,13224.535878148634,2230.016044399567,4580.364736079473,other,0,4,10,1,25,0
CUST_006105,Joburg,"R3,167",1166.3608525226468,1220.5561430805535,home_improvement,0,6,9,2,40,0
CUST_007211,CPT,13898.424794490142,6560.218950616328,7619.761944435788,debt_consolidate,0,7,8,0,234,0
CUST_006475,Durban,"R7,953",2332.394795166577,4312.4028303567575,debt_consolidation,0,5,8,0,113,0
CUST_006993,Johannesburg,,,,education,0,6,15,3,20,0
CUST_005581,Gauteng,34034.94822017731,11785.796218367941,16716.788243401465,other,1,7,15,0,43,0
CUST_012947,Cape Town,,,,car,1,8,13,0,39,0
CUST_004584,Durban,,,,car,0,7,6,0,66,1
CUST_007857,Western Cape,,,,home_improvement,0,4,6,0,53,0
CUST_009112,Cape Town,17179.243428594425,7488.774839956063,1000.0,debt_consolidate,0,5,7,0,112,0
CUST_008577,eThekwini,13562.208409084284,4891.519298340003,8137.2648786644995,other,0,5,3,3,109,0
CUST_010808,CPT,"R23,445",4767.599943890242,1000.0,education,0,6,12,0,85,0
CUST_011235,JHB,,,,home_improvement,1,4,9,0,23,0
CUST_011699,Pretoria,9353.559331246148,3507.130764751899,3355.4162243713213,debt_consolidation,0,2,9,1,50,1
CUST_009978,Gqeberha,23964.49493030992,6525.599171957545,10316.611620011856,business,0,5,5,0,33,1
CUST_008540,Nelson Mandela Bay,,,,car,0,2,4,0,46,0
CUST_003333,Johannesburg,24719.896362598636,7994.985629465281,13924.42475029536,car,0,4,7,0,13,0
CUST_007503,Johannesburg,11123.52000187039,6751.475171965448,4616.469924438636,business,0,4,6,3,29,1
CUST_014024,Gauteng,,,,other,1,4,5,0,55,0
CUST_012770,Capetown,7097.457620217834,3090.453223823507,5351.061322058836,debt_consolidation,0,5,10,0,54,0
CUST_003142,Pta,5313.057341259067,1338.5970968680226,2435.6957306950812,debt_consolidation,0,1,8,0,38,0
CUST_008548,Western Cape,,,,car,1,8,10,0,85,0
CUST_007911,Gqeberha,30810.133214185527,14891.627477071232,13362.003821739978,medical,0,3,7,0,103,1
CUST_005263,CPT,,,,home_improvement,0,4,7,1,14,0
CUST_006322,CPT,23279.04211410272,10445.058746782584,9418.196565644066,other,0,3,12,0,68,0
CUST_003300,Nelson Mandela Bay,7850.8773109211525,2336.6785486927956,4394.244261929665,car,1,8,11,0,57,1
CUST_009570,Nelson Mandela Bay,36639.6044501619,7229.690532666724,18902.637675446178,car,0,9,4,0,33,0
CUST_005415,Johannesburg,6960.908841591725,2508.025818782729,3029.587906294223,business,0,5,7,0,346,0
CUST_008006,Western Cape,10297.116867927445,3436.8022961708443,4034.6870747065177,other,0,2,11,0,30,0
CUST_011916,Pta,,,,debt_consolidate,1,8,5,1,147,0
CUST_004523,Nelson Mandela Bay,"R10,588",5110.67648045678,6742.287012953027,home_improve,0,2,7,0,14,0
CUST_004025,Durban,,,,debt_consolidation,0,6,13,1,5,0
CUST_000072_DUP,Johannesburg,,,,debt_consolidation,0,5,7,0,19,0
CUST_006114,Capetown,10918.111518394939,5242.002429220152,6041.833507085586,business,0,7,12,0,25,0
CUST_000582,Tshwane,8860.696839512866,3032.668940735526,9038.004397054374,car,0,5,7,0,9,0
CUST_005352,Pta,5449.963606923719,1606.0781099392266,2951.3934994656947,education,0,8,5,0,5,0
CUST_001267,CPT,5911.655078253846,3525.3779077180193,2668.907734426359,debt_consolidation,1,3,9,3,183,0
CUST_000816,Western Cape,,,,education,0,3,9,5,15,1
CUST_005724,Joburg,"R17,435",7285.573076022816,13787.49763590923,medical,0,4,6,4,58,0
CUST_004374,CPT,8824.395702823926,1518.725201225576,6104.743082840504,education,1,4,8,0,27,0
CUST_002450,Joburg,11198.34393109631,4006.28021975906,6328.269992555531,debt_consolidation,0,1,5,0,73,0
CUST_005000,Cape Town,5302.918667010568,1141.9851568450467,1696.4947543875348,debt_consolidation,0,4,6,2,14,0
CUST_004477,Cape Town,"R5,017",1300.991512033982,2804.1597523454425,education,0,3,9,0,44,0
CUST_006265_DUP,Nelson Mandela Bay,27798.80179134229,2390.1491838914762,13698.807631346408,education,0,7,10,0,50,0
CUST_005399,CPT,6240.11048298492,2077.3628144662134,4583.571979227366,home improvement,1,5,14,2,69,0
CUST_004952,JHB,3941.0073222829446,1430.1752515027233,1000.0,debt_consolidation,1,5,12,0,68,0
CUST_013145,Johburg,13017.822080272694,1276.4700016942709,5754.481497935005,debt_consolidation,1,8,8,0,1,0
CUST_007784,Joburg,15420.07118571924,5183.22400913773,8107.111875478655,debt_consolidation,0,4,7,0,3,0
CUST_000349,Cape Town,16701.901760194847,4325.337606794153,15751.44398736236,debt_consolidation,0,1,9,0,19,0
CUST_011707,Tshwane,17588.133875891897,5659.202637015429,5020.709585732942,home_improvement,0,1,8,1,0,0
CUST_012942_DUP,DBN,13166.959384036543,2269.2485016132314,8764.671418870574,education,0,4,12,0,64,0
CUST_006189,JHB,19202.80957377608,3726.6043629997907,10762.392038897817,debt_consolidation,0,3,9,3,78,0
CUST_014433,Johannesburg,8080.922924450747,2137.902554720862,4374.028287131706,medical,0,0,8,0,171,0
CUST_004220,Gauteng,5934.549286932242,1522.193471817032,4080.236819229956,debt_consolidation,0,7,8,2,135,0
CUST_003648,Capetown,"R10,713",2526.3362643914757,8229.297588633419,other,0,3,5,0,8,0
CUST_011847,Pretoria,9756.807276778643,3730.4313857625775,2475.7218649185975,car,1,5,8,2,65,0
CUST_000431,Joburg,47900.691146965,18950.665153525424,28795.593827025656,other,0,4,5,3,24,0
CUST_001520,Tshwane,,,,debt_consolidation,0,2,5,2,7,0
CUST_001952,Johannesburg,6252.465702756418,3193.609898731525,1431.7401736754014,other,0,4,6,0,12,0
CUST_013976,Johburg,7157.432274077291,1357.4178617811972,1000.0,home_improvement,0,3,10,0,36,1
CUST_013055,Johburg,11080.548976954668,3703.1855748617586,6470.731236372302,debt_consolidation,1,6,11,0,2,0
CUST_007153,Pretoria,6989.8095525372655,1502.7883809200086,2699.807794034986,business,1,9,10,0,58,0
CUST_007441,Durban,10477.045946066964,4223.6438950872725,4599.243672751023,other,0,3,10,0,6,0
CUST_007224,Johannesburg,"R7,655",4037.6858990393384,3387.3130381463566,debt_consolidation,0,2,9,0,9,0
CUST_007332,PE,13862.323472774562,-7432.6786890642015,7507.2192522050955,car,0,6,7,0,7,0
CUST_000160,DBN,2828.9356361495416,1242.6585642516745,1571.2715967783884,car,0,3,13,2,44,0
CUST_012423,Joburg,11191.856027456908,2663.701435010985,4948.809073997237,debt_consolidation,0,7,3,3,19,1
CUST_005364,eThekwini,,,,other,1,7,9,0,61,0
CUST_012402,Cape Town,9007.437719164507,3444.2406117129212,4685.423455604841,other,0,7,8,0,60,0
CUST_010104,Joburg,45864.02236040266,5451.303448391576,29734.9549444759,business,0,4,10,1,18,0
CUST_002386,CPT,"R3,124",1153.608553348561,1293.853414495164,business,1,3,7,0,4,1
CUST_007581,eThekwini,,,,medical,0,2,7,0,40,0
CUST_009070,Johannesburg,32022.373245242317,16177.879519061276,17364.180336948943,debt_consolidation,0,3,12,0,15,0
CUST_000310,Johannesburg,18425.810965561486,3496.4450181844604,13347.828921051283,business,0,4,4,1,23,0
CUST_010272,CPT,30013.48682331341,2055.4947284009936,20418.553740019914,home_improvement,0,3,6,0,23,0
CUST_011288,Johburg,28867.342727843235,16412.275839969658,16841.230409254844,education,0,6,14,0,48,0
CUST_002888,Cape Town,62458.93741057693,19287.294323384496,39984.62668455653,debt_consolidation,0,6,10,3,5,0
CUST_007799,Johburg,,,,business,1,2,5,3,55,0
CUST_013569,Pta,4208.004652987389,1227.3384929668607,1171.2965704265775,debt_consolidation,0,4,10,3,8,0
CUST_002802,Pta,8305.071649335105,1530.7109663710544,3863.4888804430784,car,1,6,11,0,53,0
CUST_010195,Johannesburg,6793.158041251765,1224.1942978280408,5333.811391644503,car,0,5,12,0,9,1
CUST_011299,eThekwini,21976.215080898124,-8155.725824119431,9589.88465715021,car,0,4,13,0,147,0
CUST_014163,Durban,"R4,329",1677.3959125626093,3203.9584096815424,home_improvement,1,6,8,0,293,0
CUST_003118,Joburg,,,,debt_consolidation,1,5,11,0,84,0
CUST_000591,Joburg,"R26,858",2477.5902322784286,9329.473476108127,home_improvement,0,3,6,3,224,1
CUST_004224,PE,4695.870355074895,0.0,1735.5636641670135,car,1,5,6,4,9,1
CUST_003728,Joburg,18835.978389635413,7754.775943704997,6820.509318343743,auto,0,6,6,0,18,0
CUST_000669,Johburg,1754665.2731309554,1174.444504579543,2314.6148902642813,education,0,2,6,0,16,0
CUST_011783,eThekwini,,,,business,1,12,10,0,14,0
CUST_002972,Joburg,3165.3494640503554,487.80743314809934,2038.1686870547753,car,0,2,6,0,85,0
CUST_005879,Western Cape,6814.0452374209435,1444.9474793314407,3250.2610041927887,home_improvement,1,7,8,1,25,1
CUST_013181,Gauteng,"R2,698",349.932420419576,1303.3597125910594,home_improvement,0,2,5,0,8,0
CUST_005030,Gauteng,9997.684901084898,2503.64898443422,5686.755186394053,car,0,3,8,0,28,0
CUST_003078,JHB,6273.156797347616,398.3883335801074,1958.4557768275874,home_improvement,0,3,8,0,83,0
CUST_010261,eThekwini,38628.84217027371,26156.997819772587,7052.945885943712,debt_consolidation,0,2,12,0,21,0
CUST_009458,Gqeberha,64884.62824602417,15878.66556726704,31369.77702577904,education,0,3,5,0,61,0
CUST_005979,Cape Town,11652.674349807367,3209.08064729476,7695.169922583886,home_improvement,0,3,10,0,109,0
CUST_013639,Durban,6435.998522877326,2863.3665130303234,3798.1706451545288,business,1,5,10,0,18,0
CUST_008639,Durban,6524.16398804075,3990.4872063563007,3476.71517442095,other,0,8,6,0,115,1
CUST_003277,Gqeberha,3185.9653279441654,1603.8810373564174,1291.5026537439921,car,0,8,4,1,190,1
CUST_009253,JHB,15617.63887019173,3626.3646325222635,8498.768339484292,home_improvement,0,4,4,0,147,0
CUST_002179,eThekwini,"R22,406",5376.3272471163755,12922.843405723908,home_improve,1,8,11,0,70,0
CUST_009177,Joburg,30384.159902150714,12136.868675861044,14384.666108897269,business,0,4,9,0,46,0
CUST_008657,CPT,14087.174505282945,6130.69026207816,10110.353976662807,debt_consolidation,0,3,12,0,45,0
CUST_000492,Durban,"R15,213",3394.4581340492955,8511.112077327365,car,0,5,9,0,58,1
CUST_013595,CPT,"R22,743",7750.5995594998585,20252.68761600249,debt_consolidation,0,4,5,0,3,0
CUST_001691,Gauteng,8782.493923494689,2257.965896268517,5918.05137358191,auto,1,3,10,0,29,1
CUST_001204,Joburg,,,,education,1,10,6,0,145,1
CUST_005937,Durban,,,,debt_consolidation,0,4,8,0,35,0
CUST_010153,Johburg,14917.206972188293,4114.880861029367,6739.027872611679,car,1,4,12,0,41,0
CUST_007655,eThekwini,,,,business,1,9,11,2,366,1
CUST_012381,Joburg,14751.811056274326,7643.60011060436,8766.470682902294,home_improvement,1,11,12,0,46,0
CUST_000896_DUP,Gauteng,23822.467107246764,9185.617183189212,8989.514368908542,home_improvement,0,3,7,3,148,0
CUST_013505,Johburg,19700.122954940733,7142.431248180605,4987.866413649735,car,0,6,9,1,82,0
CUST_007437,JHB,,,,auto,1,8,12,1,76,1
CUST_009802,Johannesburg,4446.983160472028,2568.4057915771805,2804.476409768681,home_improve,1,3,15,0,9,0
CUST_013574_DUP,CPT,21973.830339887216,9853.064010350132,15953.12389421894,debt_consolidation,0,3,8,1,49,0
CUST_010766,Durban,,,,education,0,5,8,0,11,0
CUST_003610,Tshwane,26829.604486293156,14284.506764779368,9778.653178365073,home_improvement,0,5,9,0,63,0
CUST_012952,Gqeberha,,,,debt_consolidation,0,0,10,0,5,0
CUST_012058,CPT,-9095.887570963934,2925.2113739652787,1000.0,car,0,1,7,0,33,1
CUST_010627,Gqeberha,,,,debt_consolidation,1,3,14,0,18,0
CUST_014925,Western Cape,2240.4973797123,226.5859955639883,1126.8847267011938,car,1,3,10,1,8,0
CUST_008022,Nelson Mandela Bay,14779.180909095097,3863.918868530632,6143.799405044305,renovation,0,1,7,0,54,1
CUST_001753,JHB,,,,debt_consolidation,0,4,8,0,25,0
CUST_011197,PE,,,,debt_consolidation,0,3,9,2,60,0
CUST_004559,Pta,54869.30350248521,3483.771133901129,26861.92005670886,debt_consolidation,1,6,14,0,6,0
CUST_012306,JHB,,,,car,1,8,15,0,35,0
CUST_003748,CPT,"R14,369",5046.420181186217,11340.27633597166,debt_consolidation,0,5,2,2,8,0
CUST_005444,Pta,16206.407051401293,2476.3196457145477,5738.641677516618,business,0,5,14,0,1,0
CUST_007725,Pretoria,11369.526395087669,3351.1332553917605,1000.0,debt_consolidation,1,3,9,0,117,0
CUST_005270,Johannesburg,5148.199880411129,422.55059287889793,3480.154174002085,business,0,4,6,0,91,0
CUST_008498,Western Cape,5682.018318413615,177.79278599884944,3058.3368201918242,car,0,3,9,0,80,0
CUST_012245,Johannesburg,30133.135270337913,9979.418899504226,16682.38858330681,debt_consolidation,0,5,8,0,62,0
CUST_008703,Gauteng,3046.466402610683,1083.341329878941,1000.0,home_improvement,1,4,14,0,15,0
CUST_007945,Capetown,19844.680822165203,1974.7725037103269,6350.408038681644,business,0,3,11,2,91,0
CUST_009316,JHB,6227.638745558941,1695.9851419215054,1926.5129158602176,debt_consolidation,0,3,7,0,45,0
CUST_014332,JHB,"R10,601",4772.559054570567,5668.384975037814,car,0,4,10,0,48,0
CUST_003515,Port Elizabeth,13118.80598683913,1558.3821114952184,5101.023433875917,debt_consolidation,1,6,10,0,123,1
CUST_006963,Tshwane,78819.64311334516,40205.798460989834,6084.270468886565,car,0,4,10,3,19,0
CUST_010192,Johburg,,,,business,1,2,11,0,81,1
CUST_006055,PE,9199.878480066182,-4372.320229189009,4012.117000006424,car_loan,0,8,10,0,26,0
CUST_002858,JHB,3612.148729503556,1321.041808923579,1841.903805332631,debt_consolidation,1,3,5,0,69,0
CUST_004690,Pta,7572.50979092435,2417.4948653939587,5408.061013514082,education,0,3,10,0,29,0
CUST_000509,Tshwane,5134.398370776585,1514.2478899432178,2242.5435625887044,business,0,8,12,3,40,0
CUST_012672,Gauteng,,,,auto,1,8,9,0,257,1
CUST_002711,DBN,6406.279877286517,1897.8606799812424,5348.986139248062,home_improvement,0,5,5,3,182,0
CUST_006967,Nelson Mandela Bay,8396.538758231796,1605.2870184716162,2774.355324367319,home_improvement,0,4,12,0,71,0
CUST_003396,Tshwane,57007.51994851587,20954.67754570507,29554.741299084282,debt_consolidation,0,2,11,0,37,0
CUST_014480,Johannesburg,2876.6036411719233,1206.8707061864657,1855.8296194637196,debt_consolidation,1,5,8,0,5,1
CUST_000018,Cape Town,5247.577382564001,1239.8832490804746,2074.3739665808007,car,1,6,8,0,8,1
CUST_011558,Nelson Mandela Bay,5308.980807528003,1047.4899273821143,1438.2528418678744,car,1,5,9,0,111,0
CUST_010070,Gqeberha,9644.012558894483,3049.7641264406543,4630.870738212729,home_improve,0,5,7,0,69,0
CUST_003999,Western Cape,15696.856320425124,9006.67583533499,7216.660797363992,debt_consolidation,0,2,4,0,39,0
CUST_001495,DBN,22109.77238853062,5653.404329670642,10086.718212676507,car,0,5,7,0,346,0
CUST_009872,CPT,,,,other,1,8,9,0,97,0
CUST_010731,Cape Town,"R9,299",3528.048267426783,4705.979719449603,car,0,9,6,0,32,0
